id,gt_raw,gt_canonical,pred_raw,pred_canonical,exact_match,jaccard,missing,extra
241,System Overview;Architecture;Build & Run;Test;Implementation Details;Configuration & Environment;Development Process;Claude/AI Integration;Maintanability,ai_integration;architecture;build_run;config_environment;development_process;implementation_details;maintainability;system_overview;test,"['system_overview', 'ai_integration', 'documentation_references', 'architecture', 'implementation_details', 'build_run', 'test', 'config_environment', 'deployment_operations', 'development_process', 'security']",ai_integration;architecture;build_run;config_environment;deployment_operations;development_process;documentation_references;implementation_details;security;system_overview;test,False,0.6667,maintainability,deployment_operations;documentation_references;security
242,System Overview;Architecture;Development Process;Build & Run;Test;Maintanability,architecture;build_run;development_process;maintainability;system_overview;test,"['system_overview', 'architecture', 'implementation_details', 'build_run', 'test', 'config_environment', 'development_process']",architecture;build_run;config_environment;development_process;implementation_details;system_overview;test,False,0.625,maintainability,config_environment;implementation_details
243,System Overview;Architecture;Claude/AI Integration;Maintanability,ai_integration;architecture;maintainability;system_overview,"['system_overview', 'ai_integration', 'documentation_references', 'architecture', 'implementation_details']",ai_integration;architecture;documentation_references;implementation_details;system_overview,False,0.5,maintainability,documentation_references;implementation_details
244,System Overview;Architecture;Development Process;Test;Debugging;Configuration & Environment;Build & Run;Deployment and Operations,architecture;build_run;config_environment;debugging;deployment_operations;development_process;system_overview;test,"['system_overview', 'ai_integration', 'documentation_references', 'architecture', 'implementation_details', 'build_run', 'test', 'config_environment', 'deployment_operations', 'performance', 'security', 'debugging']",ai_integration;architecture;build_run;config_environment;debugging;deployment_operations;documentation_references;implementation_details;performance;security;system_overview;test,False,0.5385,development_process,ai_integration;documentation_references;implementation_details;performance;security
245,System Overview;Implementation Details;Architecture;Test;Development Process,architecture;development_process;implementation_details;system_overview;test,"['system_overview', 'ai_integration', 'documentation_references', 'architecture', 'implementation_details', 'test', 'project_management', 'development_process']",ai_integration;architecture;development_process;documentation_references;implementation_details;project_management;system_overview;test,False,0.625,,ai_integration;documentation_references;project_management
246,Implementation Details;Architecture;Test;Development Process;Maintanability,architecture;development_process;implementation_details;maintainability;test,"['system_overview', 'ai_integration', 'documentation_references', 'architecture', 'implementation_details', 'test', 'development_process']",ai_integration;architecture;development_process;documentation_references;implementation_details;system_overview;test,False,0.5,maintainability,ai_integration;documentation_references;system_overview
247,System Overview;Architecture;Implementation Details;Configuration & Environment;Deployment and Operations,architecture;config_environment;deployment_operations;implementation_details;system_overview,"['system_overview', 'ai_integration', 'architecture', 'implementation_details', 'development_process']",ai_integration;architecture;development_process;implementation_details;system_overview,False,0.4286,config_environment;deployment_operations,ai_integration;development_process
248,Configuration & Environment;Build & Run;Test;Architecture;Development Process;Deployment and Operations;Debugging;Performance;System Overview;Maintanability,architecture;build_run;config_environment;debugging;deployment_operations;development_process;maintainability;performance;system_overview;test,"['system_overview', 'ai_integration', 'architecture', 'implementation_details', 'build_run', 'test', 'config_environment', 'deployment_operations', 'development_process', 'performance', 'security', 'ui_ux', 'debugging']",ai_integration;architecture;build_run;config_environment;debugging;deployment_operations;development_process;implementation_details;performance;security;system_overview;test;ui_ux,False,0.6429,maintainability,ai_integration;implementation_details;security;ui_ux
249,System Overview;Implementation Details;Architecture;Deployment and Operations;Development Process;Debugging;Claude/AI Integration;Maintanability,ai_integration;architecture;debugging;deployment_operations;development_process;implementation_details;maintainability;system_overview,"['system_overview', 'ai_integration', 'documentation_references', 'implementation_details', 'test', 'config_environment', 'development_process', 'maintainability', 'debugging']",ai_integration;config_environment;debugging;development_process;documentation_references;implementation_details;maintainability;system_overview;test,False,0.5455,architecture;deployment_operations,config_environment;documentation_references;test
25,Documentation;Claude/AI Integration;System Overview;Architecture;Build & Run;Configuration & Environment;Test;Implementation Details;Debugging;Development Process;Performance;Project Management;Maintanability;Deployment and Operations,ai_integration;architecture;build_run;config_environment;debugging;deployment_operations;development_process;documentation_references;implementation_details;maintainability;performance;project_management;system_overview;test,"['system_overview', 'ai_integration', 'documentation_references', 'architecture', 'implementation_details', 'build_run', 'test', 'config_environment', 'deployment_operations', 'performance', 'maintainability', 'debugging']",ai_integration;architecture;build_run;config_environment;debugging;deployment_operations;documentation_references;implementation_details;maintainability;performance;system_overview;test,False,0.8571,development_process;project_management,
250,Implementation Details;Test,implementation_details;test,"['system_overview', 'architecture', 'implementation_details', 'test', 'maintainability']",architecture;implementation_details;maintainability;system_overview;test,False,0.4,,architecture;maintainability;system_overview
251,Architecture;Implementation Details;Test;Documentation;Security;Development Process;Claude/AI Integration,ai_integration;architecture;development_process;documentation_references;implementation_details;security;test,"['ai_integration', 'architecture', 'implementation_details', 'test', 'development_process', 'security']",ai_integration;architecture;development_process;implementation_details;security;test,False,0.8571,documentation_references,
252,System Overview;Build & Run;Configuration & Environment;Test;Claude/AI Integration;Maintanability,ai_integration;build_run;config_environment;maintainability;system_overview;test,"['system_overview', 'ai_integration', 'build_run', 'test', 'config_environment']",ai_integration;build_run;config_environment;system_overview;test,False,0.8333,maintainability,
253,Documentation;Build & Run;Test;Implementation Details,build_run;documentation_references;implementation_details;test,"['ai_integration', 'documentation_references', 'architecture', 'build_run', 'test', 'maintainability']",ai_integration;architecture;build_run;documentation_references;maintainability;test,False,0.4286,implementation_details,ai_integration;architecture;maintainability
254,System Overview;Architecture;Development Process,architecture;development_process;system_overview,"['system_overview', 'documentation_references', 'architecture', 'build_run', 'development_process']",architecture;build_run;development_process;documentation_references;system_overview,False,0.6,,build_run;documentation_references
255,System Overview;Build & Run;Configuration & Environment;Test;Development Process;Architecture;Debugging;Deployment and Operations;Performance;Maintanability,architecture;build_run;config_environment;debugging;deployment_operations;development_process;maintainability;performance;system_overview;test,"['system_overview', 'documentation_references', 'architecture', 'build_run', 'test', 'config_environment', 'deployment_operations', 'development_process', 'performance', 'debugging']",architecture;build_run;config_environment;debugging;deployment_operations;development_process;documentation_references;performance;system_overview;test,False,0.8182,maintainability,documentation_references
256,,,['documentation_references'],documentation_references,False,0.0,,documentation_references
257,System Overview;Architecture;Implementation Details;Documentation;Test,architecture;documentation_references;implementation_details;system_overview;test,"['system_overview', 'ai_integration', 'documentation_references', 'architecture', 'implementation_details', 'test', 'security', 'maintainability', 'debugging']",ai_integration;architecture;debugging;documentation_references;implementation_details;maintainability;security;system_overview;test,False,0.5556,,ai_integration;debugging;maintainability;security
258,Architecture;System Overview;Build & Run;UI/UX,architecture;build_run;system_overview;ui_ux,"['system_overview', 'documentation_references', 'architecture', 'implementation_details', 'build_run']",architecture;build_run;documentation_references;implementation_details;system_overview,False,0.5,ui_ux,documentation_references;implementation_details
259,System Overview;Architecture;Test;Build & Run;Configuration & Environment;Development Process;Security;Performance;Project Management;Implementation Details,architecture;build_run;config_environment;development_process;implementation_details;performance;project_management;security;system_overview;test,"['system_overview', 'ai_integration', 'architecture', 'implementation_details', 'build_run', 'test', 'config_environment', 'project_management', 'development_process', 'performance', 'security', 'maintainability']",ai_integration;architecture;build_run;config_environment;development_process;implementation_details;maintainability;performance;project_management;security;system_overview;test,False,0.8333,,ai_integration;maintainability
26,Development Process;Test;System Overview;Build & Run;Configuration & Environment;Architecture;Maintanability;Implementation Details,architecture;build_run;config_environment;development_process;implementation_details;maintainability;system_overview;test,"['system_overview', 'ai_integration', 'architecture', 'implementation_details', 'build_run', 'test', 'config_environment', 'deployment_operations', 'development_process']",ai_integration;architecture;build_run;config_environment;deployment_operations;development_process;implementation_details;system_overview;test,False,0.7,maintainability,ai_integration;deployment_operations
260,System Overview;Build & Run;Test;Implementation Details;Security;Development Process;Deployment and Operations,build_run;deployment_operations;development_process;implementation_details;security;system_overview;test,"['system_overview', 'documentation_references', 'implementation_details', 'build_run', 'test', 'config_environment', 'deployment_operations', 'development_process', 'security']",build_run;config_environment;deployment_operations;development_process;documentation_references;implementation_details;security;system_overview;test,False,0.7778,,config_environment;documentation_references
261,Claude/AI Integration;Implementation Details;Development Process,ai_integration;development_process;implementation_details,"['ai_integration', 'documentation_references', 'implementation_details', 'deployment_operations', 'development_process']",ai_integration;deployment_operations;development_process;documentation_references;implementation_details,False,0.6,,deployment_operations;documentation_references
262,System Overview;Security;Implementation Details;Architecture;Test;Claude/AI Integration,ai_integration;architecture;implementation_details;security;system_overview;test,"['system_overview', 'ai_integration', 'architecture', 'implementation_details', 'test', 'config_environment', 'security', 'ui_ux', 'performance', 'debugging']",ai_integration;architecture;config_environment;debugging;implementation_details;performance;security;system_overview;test;ui_ux,False,0.6,,config_environment;debugging;performance;ui_ux
263,Implementation Details,implementation_details,"['documentation_references', 'implementation_details']",documentation_references;implementation_details,False,0.5,,documentation_references
264,Documentation,documentation_references,['documentation_references'],documentation_references,True,1.0,,
265,Build & Run;Development Process;Architecture;Implementation Details,architecture;build_run;development_process;implementation_details,"['ai_integration', 'documentation_references', 'architecture', 'implementation_details', 'build_run', 'test', 'config_environment', 'deployment_operations', 'debugging']",ai_integration;architecture;build_run;config_environment;debugging;deployment_operations;documentation_references;implementation_details;test,False,0.3,development_process,ai_integration;config_environment;debugging;deployment_operations;documentation_references;test
266,System Overview;Architecture;Configuration & Environment;Implementation Details;Test;Build & Run;Development Process;Deployment and Operations,architecture;build_run;config_environment;deployment_operations;development_process;implementation_details;system_overview;test,"['system_overview', 'architecture', 'build_run', 'test', 'config_environment', 'deployment_operations', 'development_process', 'security']",architecture;build_run;config_environment;deployment_operations;development_process;security;system_overview;test,False,0.7778,implementation_details,security
267,Documentation;Claude/AI Integration;Implementation Details,ai_integration;documentation_references;implementation_details,"['documentation_references', 'implementation_details']",documentation_references;implementation_details,False,0.6667,ai_integration,
268,System Overview;Build & Run;Development Process;Architecture;Implementation Details;Performance;Debugging;Claude/AI Integration;Test;Deployment and Operations,ai_integration;architecture;build_run;debugging;deployment_operations;development_process;implementation_details;performance;system_overview;test,"['system_overview', 'ai_integration', 'documentation_references', 'architecture', 'implementation_details', 'build_run', 'test', 'config_environment', 'deployment_operations', 'development_process', 'performance', 'debugging']",ai_integration;architecture;build_run;config_environment;debugging;deployment_operations;development_process;documentation_references;implementation_details;performance;system_overview;test,False,0.8333,,config_environment;documentation_references
269,System Overview;Architecture;Development Process;Implementation Details;Maintanability,architecture;development_process;implementation_details;maintainability;system_overview,"['system_overview', 'architecture', 'implementation_details', 'maintainability', 'development_process']",architecture;development_process;implementation_details;maintainability;system_overview,True,1.0,,
27,Claude/AI Integration;Build & Run;Test;Implementation Details;Development Process,ai_integration;build_run;development_process;implementation_details;test,"['ai_integration', 'implementation_details', 'build_run', 'test', 'development_process']",ai_integration;build_run;development_process;implementation_details;test,True,1.0,,
270,System Overview;Implementation Details,implementation_details;system_overview,"['system_overview', 'architecture', 'implementation_details', 'config_environment']",architecture;config_environment;implementation_details;system_overview,False,0.5,,architecture;config_environment
271,Claude/AI Integration;Architecture;System Overview;Development Process;Implementation Details;Test;Security;Configuration & Environment;Deployment and Operations;Performance;Debugging,ai_integration;architecture;config_environment;debugging;deployment_operations;development_process;implementation_details;performance;security;system_overview;test,"['system_overview', 'ai_integration', 'architecture', 'implementation_details', 'test', 'config_environment', 'deployment_operations', 'performance', 'security', 'ui_ux', 'maintainability', 'debugging']",ai_integration;architecture;config_environment;debugging;deployment_operations;implementation_details;maintainability;performance;security;system_overview;test;ui_ux,False,0.7692,development_process,maintainability;ui_ux
272,System Overview;Claude/AI Integration;Documentation;Development Process;Deployment and Operations;Maintanability;UI/UX;Implementation Details,ai_integration;deployment_operations;development_process;documentation_references;implementation_details;maintainability;system_overview;ui_ux,"['implementation_details', 'build_run', 'test', 'config_environment', 'deployment_operations', 'development_process', 'maintainability', 'ui_ux', 'debugging']",build_run;config_environment;debugging;deployment_operations;development_process;implementation_details;maintainability;test;ui_ux,False,0.4167,ai_integration;documentation_references;system_overview,build_run;config_environment;debugging;test
273,System Overview;Configuration & Environment;Build & Run;Test;Maintanability;Development Process;Architecture;Performance;Project Management;Debugging,architecture;build_run;config_environment;debugging;development_process;maintainability;performance;project_management;system_overview;test,"['system_overview', 'ai_integration', 'documentation_references', 'architecture', 'build_run', 'test', 'config_environment', 'development_process', 'debugging']",ai_integration;architecture;build_run;config_environment;debugging;development_process;documentation_references;system_overview;test,False,0.5833,maintainability;performance;project_management,ai_integration;documentation_references
274,Architecture;Implementation Details;Claude/AI Integration;Build & Run;Maintanability,ai_integration;architecture;build_run;implementation_details;maintainability,"['ai_integration', 'implementation_details', 'build_run', 'config_environment']",ai_integration;build_run;config_environment;implementation_details,False,0.5,architecture;maintainability,config_environment
275,System Overview;Architecture;Development Process;Implementation Details;Claude/AI Integration,ai_integration;architecture;development_process;implementation_details;system_overview,"['system_overview', 'ai_integration', 'documentation_references', 'architecture', 'implementation_details', 'build_run', 'test', 'deployment_operations']",ai_integration;architecture;build_run;deployment_operations;documentation_references;implementation_details;system_overview;test,False,0.4444,development_process,build_run;deployment_operations;documentation_references;test
276,Implementation Details,implementation_details,['implementation_details'],implementation_details,True,1.0,,
277,Implementation Details;Development Process,development_process;implementation_details,"['ai_integration', 'implementation_details', 'build_run', 'test', 'deployment_operations', 'development_process', 'documentation_references', 'maintainability']",ai_integration;build_run;deployment_operations;development_process;documentation_references;implementation_details;maintainability;test,False,0.25,,ai_integration;build_run;deployment_operations;documentation_references;maintainability;test
278,System Overview;Development Process;Maintanability;Test;Configuration & Environment,config_environment;development_process;maintainability;system_overview;test,"['system_overview', 'ai_integration', 'documentation_references', 'architecture', 'implementation_details', 'build_run', 'test', 'config_environment', 'development_process', 'maintainability']",ai_integration;architecture;build_run;config_environment;development_process;documentation_references;implementation_details;maintainability;system_overview;test,False,0.5,,ai_integration;architecture;build_run;documentation_references;implementation_details
279,System Overview;Architecture;Development Process;Claude/AI Integration;Build & Run;Test;Maintanability,ai_integration;architecture;build_run;development_process;maintainability;system_overview;test,"['ai_integration', 'documentation_references', 'build_run', 'test', 'development_process', 'debugging']",ai_integration;build_run;debugging;development_process;documentation_references;test,False,0.4444,architecture;maintainability;system_overview,debugging;documentation_references
28,Test;Build & Run;Configuration & Environment;Architecture;Implementation Details,architecture;build_run;config_environment;implementation_details;test,"['build_run', 'test', 'config_environment', 'implementation_details', 'documentation_references']",build_run;config_environment;documentation_references;implementation_details;test,False,0.6667,architecture,documentation_references
280,Development Process;System Overview;Test;Build & Run;Implementation Details,build_run;development_process;implementation_details;system_overview;test,"['system_overview', 'implementation_details', 'build_run', 'test', 'config_environment', 'development_process', 'maintainability']",build_run;config_environment;development_process;implementation_details;maintainability;system_overview;test,False,0.7143,,config_environment;maintainability
281,Claude/AI Integration;Implementation Details;UI/UX,ai_integration;implementation_details;ui_ux,"['ai_integration', 'architecture', 'implementation_details', 'ui_ux', 'maintainability']",ai_integration;architecture;implementation_details;maintainability;ui_ux,False,0.6,,architecture;maintainability
282,System Overview;Architecture;Configuration & Environment;UI/UX;Implementation Details;Performance;Build & Run;Deployment and Operations;Development Process;Test;Debugging,architecture;build_run;config_environment;debugging;deployment_operations;development_process;implementation_details;performance;system_overview;test;ui_ux,"['system_overview', 'ai_integration', 'documentation_references', 'architecture', 'implementation_details', 'build_run', 'test', 'config_environment', 'deployment_operations', 'performance', 'ui_ux', 'debugging']",ai_integration;architecture;build_run;config_environment;debugging;deployment_operations;documentation_references;implementation_details;performance;system_overview;test;ui_ux,False,0.7692,development_process,ai_integration;documentation_references
283,System Overview;Architecture;Implementation Details;Performance;Test;Debugging;Configuration & Environment;Claude/AI Integration,ai_integration;architecture;config_environment;debugging;implementation_details;performance;system_overview;test,"['system_overview', 'ai_integration', 'architecture', 'implementation_details', 'test', 'config_environment', 'performance', 'ui_ux', 'maintainability', 'debugging']",ai_integration;architecture;config_environment;debugging;implementation_details;maintainability;performance;system_overview;test;ui_ux,False,0.8,,maintainability;ui_ux
284,System Overview;Development Process;Documentation;Implementation Details;Architecture;Maintanability;Build & Run;Test,architecture;build_run;development_process;documentation_references;implementation_details;maintainability;system_overview;test,"['system_overview', 'ai_integration', 'documentation_references', 'architecture', 'implementation_details', 'build_run', 'test', 'development_process', 'maintainability']",ai_integration;architecture;build_run;development_process;documentation_references;implementation_details;maintainability;system_overview;test,False,0.8889,,ai_integration
285,System Overview;Implementation Details;Performance;Test,implementation_details;performance;system_overview;test,"['system_overview', 'ai_integration', 'implementation_details', 'test', 'performance']",ai_integration;implementation_details;performance;system_overview;test,False,0.8,,ai_integration
286,Architecture;Implementation Details;Performance;Maintanability;UI/UX;Documentation,architecture;documentation_references;implementation_details;maintainability;performance;ui_ux,"['system_overview', 'ai_integration', 'documentation_references', 'architecture', 'implementation_details', 'test', 'performance', 'ui_ux', 'maintainability']",ai_integration;architecture;documentation_references;implementation_details;maintainability;performance;system_overview;test;ui_ux,False,0.6667,,ai_integration;system_overview;test
287,Architecture;System Overview;Build & Run;Test;Implementation Details;Configuration & Environment;Performance,architecture;build_run;config_environment;implementation_details;performance;system_overview;test,"['system_overview', 'ai_integration', 'architecture', 'implementation_details', 'build_run', 'test', 'config_environment', 'deployment_operations', 'performance']",ai_integration;architecture;build_run;config_environment;deployment_operations;implementation_details;performance;system_overview;test,False,0.7778,,ai_integration;deployment_operations
288,System Overview;Configuration & Environment;Build & Run;Test;Implementation Details;Architecture;Development Process;Debugging,architecture;build_run;config_environment;debugging;development_process;implementation_details;system_overview;test,"['system_overview', 'ai_integration', 'documentation_references', 'architecture', 'implementation_details', 'build_run', 'test', 'config_environment', 'development_process', 'performance', 'debugging']",ai_integration;architecture;build_run;config_environment;debugging;development_process;documentation_references;implementation_details;performance;system_overview;test,False,0.7273,,ai_integration;documentation_references;performance
289,,,"['ai_integration', 'documentation_references']",ai_integration;documentation_references,False,0.0,,ai_integration;documentation_references
29,System Overview;Documentation;Development Process;Configuration & Environment;Implementation Details;Maintanability;Build & Run;Test;Architecture,architecture;build_run;config_environment;development_process;documentation_references;implementation_details;maintainability;system_overview;test,"['system_overview', 'ai_integration', 'documentation_references', 'architecture', 'implementation_details', 'build_run', 'test', 'config_environment', 'deployment_operations']",ai_integration;architecture;build_run;config_environment;deployment_operations;documentation_references;implementation_details;system_overview;test,False,0.6364,development_process;maintainability,ai_integration;deployment_operations
290,Configuration & Environment;Development Process;Documentation;Deployment and Operations,config_environment;deployment_operations;development_process;documentation_references,"['ai_integration', 'documentation_references', 'config_environment', 'development_process', 'implementation_details', 'maintainability']",ai_integration;config_environment;development_process;documentation_references;implementation_details;maintainability,False,0.4286,deployment_operations,ai_integration;implementation_details;maintainability
291,,,"['ai_integration', 'documentation_references']",ai_integration;documentation_references,False,0.0,,ai_integration;documentation_references
292,Claude/AI Integration;Build & Run;Test;Development Process;Implementation Details;Architecture;Deployment and Operations;Maintanability,ai_integration;architecture;build_run;deployment_operations;development_process;implementation_details;maintainability;test,"['ai_integration', 'architecture', 'implementation_details', 'build_run', 'test', 'config_environment', 'development_process', 'maintainability']",ai_integration;architecture;build_run;config_environment;development_process;implementation_details;maintainability;test,False,0.7778,deployment_operations,config_environment
293,Architecture;System Overview;Implementation Details;Build & Run;Test;Project Management;Deployment and Operations;Security;Debugging,architecture;build_run;debugging;deployment_operations;implementation_details;project_management;security;system_overview;test,"['system_overview', 'ai_integration', 'documentation_references', 'architecture', 'implementation_details', 'build_run', 'test', 'config_environment', 'deployment_operations', 'development_process', 'security']",ai_integration;architecture;build_run;config_environment;deployment_operations;development_process;documentation_references;implementation_details;security;system_overview;test,False,0.5385,debugging;project_management,ai_integration;config_environment;development_process;documentation_references
294,Build & Run;Test;Architecture;Development Process;Implementation Details;Deployment and Operations,architecture;build_run;deployment_operations;development_process;implementation_details;test,"['system_overview', 'ai_integration', 'architecture', 'build_run', 'test', 'config_environment', 'deployment_operations']",ai_integration;architecture;build_run;config_environment;deployment_operations;system_overview;test,False,0.4444,development_process;implementation_details,ai_integration;config_environment;system_overview
295,System Overview;Configuration & Environment;Build & Run;Test;Architecture;Development Process;Debugging;Deployment and Operations,architecture;build_run;config_environment;debugging;deployment_operations;development_process;system_overview;test,"['system_overview', 'ai_integration', 'architecture', 'build_run', 'test', 'config_environment', 'deployment_operations', 'development_process']",ai_integration;architecture;build_run;config_environment;deployment_operations;development_process;system_overview;test,False,0.7778,debugging,ai_integration
296,Development Process;Implementation Details;Claude/AI Integration;UI/UX,ai_integration;development_process;implementation_details;ui_ux,"['documentation_references', 'development_process', 'ui_ux']",development_process;documentation_references;ui_ux,False,0.4,ai_integration;implementation_details,documentation_references
297,Architecture;Build & Run;Documentation;Development Process,architecture;build_run;development_process;documentation_references,"['documentation_references', 'architecture', 'implementation_details', 'build_run', 'development_process']",architecture;build_run;development_process;documentation_references;implementation_details,False,0.8,,implementation_details
298,Implementation Details,implementation_details,"['documentation_references', 'implementation_details']",documentation_references;implementation_details,False,0.5,,documentation_references
299,Build & Run;Test;Development Process;Maintanability,build_run;development_process;maintainability;test,"['system_overview', 'build_run', 'test', 'development_process', 'maintainability']",build_run;development_process;maintainability;system_overview;test,False,0.8,,system_overview
3,Build & Run;Configuration & Environment;Implementation Details;Test;Architecture;Development Process;Debugging;Maintanability;Documentation,architecture;build_run;config_environment;debugging;development_process;documentation_references;implementation_details;maintainability;test,"['documentation_references', 'architecture', 'implementation_details', 'build_run', 'test', 'config_environment', 'development_process', 'maintainability']",architecture;build_run;config_environment;development_process;documentation_references;implementation_details;maintainability;test,False,0.8889,debugging,
30,System Overview;Build & Run;Test;Configuration & Environment;Architecture;Implementation Details;Development Process,architecture;build_run;config_environment;development_process;implementation_details;system_overview;test,"['system_overview', 'ai_integration', 'architecture', 'implementation_details', 'build_run', 'test', 'config_environment', 'development_process']",ai_integration;architecture;build_run;config_environment;development_process;implementation_details;system_overview;test,False,0.875,,ai_integration
300,Claude/AI Integration;System Overview;Architecture;Test;Build & Run;Development Process;Implementation Details;Maintanability,ai_integration;architecture;build_run;development_process;implementation_details;maintainability;system_overview;test,"['system_overview', 'ai_integration', 'architecture', 'implementation_details', 'build_run', 'test', 'config_environment', 'maintainability', 'debugging']",ai_integration;architecture;build_run;config_environment;debugging;implementation_details;maintainability;system_overview;test,False,0.7,development_process,config_environment;debugging
301,System Overview;Development Process;Build & Run;Test;Architecture;Configuration & Environment,architecture;build_run;config_environment;development_process;system_overview;test,"['system_overview', 'ai_integration', 'architecture', 'implementation_details', 'build_run', 'test', 'development_process', 'security']",ai_integration;architecture;build_run;development_process;implementation_details;security;system_overview;test,False,0.5556,config_environment,ai_integration;implementation_details;security
302,Claude/AI Integration;UI/UX,ai_integration;ui_ux,"['ui_ux', 'documentation_references', 'implementation_details', 'development_process']",development_process;documentation_references;implementation_details;ui_ux,False,0.2,ai_integration,development_process;documentation_references;implementation_details
303,System Overview;Implementation Details;Test;Maintanability;Documentation;Architecture;Development Process,architecture;development_process;documentation_references;implementation_details;maintainability;system_overview;test,"['system_overview', 'documentation_references', 'architecture', 'implementation_details', 'test', 'development_process']",architecture;development_process;documentation_references;implementation_details;system_overview;test,False,0.8571,maintainability,
304,,,['ai_integration'],ai_integration,False,0.0,,ai_integration
305,Claude/AI Integration;Implementation Details;System Overview,ai_integration;implementation_details;system_overview,"['system_overview', 'architecture', 'implementation_details', 'build_run', 'config_environment', 'debugging']",architecture;build_run;config_environment;debugging;implementation_details;system_overview,False,0.2857,ai_integration,architecture;build_run;config_environment;debugging
306,System Overview;Configuration & Environment;Maintanability;Test;Build & Run;Development Process;Deployment and Operations;Debugging;Architecture,architecture;build_run;config_environment;debugging;deployment_operations;development_process;maintainability;system_overview;test,"['system_overview', 'architecture', 'build_run', 'test', 'config_environment', 'deployment_operations', 'development_process', 'debugging']",architecture;build_run;config_environment;debugging;deployment_operations;development_process;system_overview;test,False,0.8889,maintainability,
307,System Overview;Development Process;Architecture;Test;Implementation Details;Build & Run;Maintanability,architecture;build_run;development_process;implementation_details;maintainability;system_overview;test,"['system_overview', 'architecture', 'implementation_details', 'build_run', 'test', 'config_environment', 'development_process', 'ui_ux', 'maintainability', 'debugging']",architecture;build_run;config_environment;debugging;development_process;implementation_details;maintainability;system_overview;test;ui_ux,False,0.7,,config_environment;debugging;ui_ux
308,System Overview;Documentation;Architecture;Claude/AI Integration;Test;Implementation Details;Maintanability;Debugging,ai_integration;architecture;debugging;documentation_references;implementation_details;maintainability;system_overview;test,"['ai_integration', 'documentation_references', 'architecture', 'implementation_details', 'test', 'performance', 'maintainability']",ai_integration;architecture;documentation_references;implementation_details;maintainability;performance;test,False,0.6667,debugging;system_overview,performance
309,System Overview;Architecture;Build & Run;Test;Maintanability;Implementation Details;Documentation,architecture;build_run;documentation_references;implementation_details;maintainability;system_overview;test,"['system_overview', 'ai_integration', 'documentation_references', 'architecture', 'implementation_details', 'build_run', 'test', 'config_environment', 'deployment_operations', 'security', 'maintainability']",ai_integration;architecture;build_run;config_environment;deployment_operations;documentation_references;implementation_details;maintainability;security;system_overview;test,False,0.6364,,ai_integration;config_environment;deployment_operations;security
31,,,['documentation_references'],documentation_references,False,0.0,,documentation_references
310,System Overview;Architecture;Build & Run;Implementation Details;Development Process;Deployment and Operations;Test,architecture;build_run;deployment_operations;development_process;implementation_details;system_overview;test,"['system_overview', 'ai_integration', 'documentation_references', 'architecture', 'implementation_details', 'build_run', 'test', 'config_environment', 'deployment_operations', 'maintainability']",ai_integration;architecture;build_run;config_environment;deployment_operations;documentation_references;implementation_details;maintainability;system_overview;test,False,0.5455,development_process,ai_integration;config_environment;documentation_references;maintainability
311,Test;Performance;Development Process,development_process;performance;test,"['test', 'deployment_operations', 'development_process', 'performance']",deployment_operations;development_process;performance;test,False,0.75,,deployment_operations
312,Development Process;Build & Run;Test;Architecture;UI/UX;Implementation Details;Debugging;Performance;Documentation;Security,architecture;build_run;debugging;development_process;documentation_references;implementation_details;performance;security;test;ui_ux,"['system_overview', 'ai_integration', 'documentation_references', 'architecture', 'implementation_details', 'build_run', 'test', 'config_environment', 'performance', 'security', 'ui_ux', 'maintainability', 'debugging']",ai_integration;architecture;build_run;config_environment;debugging;documentation_references;implementation_details;maintainability;performance;security;system_overview;test;ui_ux,False,0.6429,development_process,ai_integration;config_environment;maintainability;system_overview
313,System Overview;Build & Run;Test;Development Process;Architecture;Debugging;Implementation Details,architecture;build_run;debugging;development_process;implementation_details;system_overview;test,"['system_overview', 'ai_integration', 'architecture', 'implementation_details', 'build_run', 'test', 'config_environment', 'performance', 'debugging']",ai_integration;architecture;build_run;config_environment;debugging;implementation_details;performance;system_overview;test,False,0.6,development_process,ai_integration;config_environment;performance
314,Architecture;System Overview;Configuration & Environment;Build & Run;Test;Development Process;Maintanability,architecture;build_run;config_environment;development_process;maintainability;system_overview;test,"['system_overview', 'architecture', 'implementation_details', 'build_run', 'test', 'config_environment', 'development_process']",architecture;build_run;config_environment;development_process;implementation_details;system_overview;test,False,0.75,maintainability,implementation_details
315,,,"['ai_integration', 'documentation_references']",ai_integration;documentation_references,False,0.0,,ai_integration;documentation_references
316,System Overview;Configuration & Environment;Implementation Details;Architecture;Claude/AI Integration;Documentation;Test;Debugging,ai_integration;architecture;config_environment;debugging;documentation_references;implementation_details;system_overview;test,"['ai_integration', 'documentation_references', 'architecture', 'implementation_details', 'build_run', 'test', 'config_environment', 'performance', 'debugging']",ai_integration;architecture;build_run;config_environment;debugging;documentation_references;implementation_details;performance;test,False,0.7,system_overview,build_run;performance
317,Architecture;Implementation Details;System Overview,architecture;implementation_details;system_overview,"['ai_integration', 'architecture', 'implementation_details', 'test']",ai_integration;architecture;implementation_details;test,False,0.4,system_overview,ai_integration;test
